class,order,family,genus,species,haploid
Actinopteri,Cypriniformes,Cyprinidae,sarcocheilichthys,Sarcocheilichthys_nigripinnis,25
Actinopteri,Cypriniformes,Cyprinidae,sarcocheilichthys,Sarcocheilichthys_nigripinnis,25
Actinopteri,Cypriniformes,Cyprinidae,sarcocheilichthys,Sarcocheilichthys_nigripinnis,25
Actinopteri,Cypriniformes,Cyprinidae,sarcocheilichthys,Sarcocheilichthys_nigripinnis,25
Actinopteri,Cypriniformes,Cyprinidae,sarcocheilichthys,Sarcocheilichthys_parvus,25
Actinopteri,Cypriniformes,Cyprinidae,sarcocheilichthys,Sarcocheilichthys_sinensis,25
Actinopteri,Cypriniformes,Cyprinidae,sarcocheilichthys,Sarcocheilichthys_variegatus,25
Actinopteri,Cypriniformes,Cyprinidae,sarcocheilichthys,Sarcocheilichthys_variegatus,25
Actinopteri,Cypriniformes,Cyprinidae,saurogobio,Saurogobio_dabryi,25
Actinopteri,Cypriniformes,Cyprinidae,saurogobio,Saurogobio_dumerili,25
Actinopteri,Cypriniformes,Cyprinidae,saurogobio,Saurogobio_gymnocheilus,25
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_acarnanicus,25
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_erythrophthalmus,25
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_erythrophthalmus,25
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_erythrophthalmus,24
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_erythrophthalmus,24
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_erythrophthalmus,25
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_erythrophthalmus,25
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_erythrophthalmus,25
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_erythrophthalmus,25
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_graecus,25
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_scardafa,25
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_argentatus,49-75
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_davidi,49
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_grahami,74
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_lissolabiatus,74
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_macropogon,45-49
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_prenanti,74
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_pseudoaksaiensis,49-50
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_taliensis,74
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_taliensis,74
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_waltoni,46
Actinopteri,Cypriniformes,Cyprinidae,semilabeo,Semilabeo_notabilis,25
Actinopteri,Cypriniformes,Cyprinidae,semilabeo,Semilabeo_prochilus,25
Actinopteri,Cypriniformes,Cyprinidae,semilabeo,Semilabeo_prochilus,25
Actinopteri,Cypriniformes,Cyprinidae,semotilus,Semotilus_atromaculatus,25
Actinopteri,Cypriniformes,Cyprinidae,semotilus,Semotilus_corporalis,26
Actinopteri,Cypriniformes,Cyprinidae,sinibrama,Sinibrama_changi,24
Actinopteri,Cypriniformes,Cyprinidae,sinibrama,Sinibrama_melrosei,24
Actinopteri,Cypriniformes,Cyprinidae,sinocyclocheilus,Sinocyclocheilus_grahami,48
Actinopteri,Cypriniformes,Cyprinidae,sinocyclocheilus,Sinocyclocheilus_grahami,48
Actinopteri,Cypriniformes,Cyprinidae,sinocyclocheilus,Sinocyclocheilus_grahami,48
Actinopteri,Cypriniformes,Cyprinidae,sinocyclocheilus,Sinocyclocheilus_grahami,48
Actinopteri,Cypriniformes,Cyprinidae,sinocyclocheilus,Sinocyclocheilus_maculatus,48
Actinopteri,Cypriniformes,Cyprinidae,spinibarbus,Spinibarbus_denticulatus,50
Actinopteri,Cypriniformes,Cyprinidae,spinibarbus,Spinibarbus_hollandi,50
Actinopteri,Cypriniformes,Cyprinidae,spinibarbus,Spinibarbus_sinensis,50
Actinopteri,Cypriniformes,Cyprinidae,squalidus,Squalidus_argentatus,25
Actinopteri,Cypriniformes,Cyprinidae,squalidus,Squalidus_chankaensis,25
Actinopteri,Cypriniformes,Cyprinidae,squalidus,Squalidus_gracilis,25
Actinopteri,Cypriniformes,Cyprinidae,squalidus,Squalidus_gracilis,25
Actinopteri,Cypriniformes,Cyprinidae,squaliobarbus,Squaliobarbus_curriculus,24
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_albus,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_aradensis,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_carolitertii,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_cephalus,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_cephalus,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_cephalus,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_cephalus,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_cephalus,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_keadicus,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_pyrenaicus,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_squalus,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_squalus,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_svallize,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_tenellus,25
Actinopteri,Cypriniformes,Cyprinidae,telestes,Telestes_croaticus,25
Actinopteri,Cypriniformes,Cyprinidae,telestes,Telestes_metohiensis,25
Actinopteri,Cypriniformes,Cyprinidae,telestes,Telestes_muticellus,25
Actinopteri,Cypriniformes,Cyprinidae,telestes,Telestes_polylepis,25
Actinopteri,Cypriniformes,Cyprinidae,telestes,Telestes_souffia,25
Actinopteri,Cypriniformes,Cyprinidae,tinca,Tinca_tinca,24
Actinopteri,Cypriniformes,Cyprinidae,tinca,Tinca_tinca,24
Actinopteri,Cypriniformes,Cyprinidae,tinca,Tinca_tinca,24
Actinopteri,Cypriniformes,Cyprinidae,tinca,Tinca_tinca,24
Actinopteri,Cypriniformes,Cyprinidae,tinca,Tinca_tinca,24
Actinopteri,Cypriniformes,Cyprinidae,tinca,Tinca_tinca,24
Actinopteri,Cypriniformes,Cyprinidae,tinca,Tinca_tinca,24
Actinopteri,Cypriniformes,Cyprinidae,tinca,Tinca_tinca,24
Actinopteri,Cypriniformes,Cyprinidae,tinca,Tinca_tinca,24
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_douronensis,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_khudree,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_khudree,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_khudree,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_khudree,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_mussullah,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_progeneius,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_putitora,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_putitora,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_putitora,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_putitora,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_sinensis,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_soro,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_tor,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_mosal,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_tor,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_tor,50
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_tor,50
Actinopteri,Cypriniformes,Cyprinidae,tribolodon,Tribolodon_ezoe,25
Actinopteri,Cypriniformes,Cyprinidae,tribolodon,Tribolodon_ezoe,25
Actinopteri,Cypriniformes,Cyprinidae,tribolodon,Tribolodon_hakonensis,25
Actinopteri,Cypriniformes,Cyprinidae,tribolodon,Tribolodon_hakonensis,25
Actinopteri,Cypriniformes,Cyprinidae,tribolodon,Tribolodon_hakonensis,25
Actinopteri,Cypriniformes,Cyprinidae,varicorhinus,Varicorhinus_beso,75
Actinopteri,Cypriniformes,Cyprinidae,varicorhinus,Varicorhinus_nelspruitensis,75
Actinopteri,Cypriniformes,Cyprinidae,vimba,Vimba_vimba,26
Actinopteri,Cypriniformes,Cyprinidae,vimba,Vimba_vimba,25
Actinopteri,Cypriniformes,Cyprinidae,vimba,Vimba_vimba,25
Actinopteri,Cypriniformes,Cyprinidae,xenocypris,Xenocypris_fangi,24
Actinopteri,Cypriniformes,Cyprinidae,acrossocheilus,Acrossocheilus_fasciatus,25
Actinopteri,Cypriniformes,Cyprinidae,acrossocheilus,Acrossocheilus_parallens,25
Actinopteri,Cypriniformes,Cyprinidae,balantiocheilos,Balantiocheilos_melanopterus,25
Actinopteri,Cypriniformes,Cyprinidae,barbonymus,Barbonymus_schwanenfeldii,25
Actinopteri,Cypriniformes,Cyprinidae,nealissochilus,Nealissochilus_hexagonolepis,50
Actinopteri,Cypriniformes,Cyprinidae,nealissochilus,Nealissochilus_sumatranus,49
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_sophoroides,25
Actinopteri,Cypriniformes,Cyprinidae,microphysogobio,Microphysogobio_longidorsalis,25
Actinopteri,Cypriniformes,Cyprinidae,garra,Garra_variabilis,37
Actinopteri,Cypriniformes,Cyprinidae,pachychilon,Pachychilon_pictum,25
Actinopteri,Cypriniformes,Cyprinidae,rhynchocypris,Rhynchocypris_lagowskii,25
Actinopteri,Cypriniformes,Cyprinidae,rutilus,Rutilus_aula,25
Actinopteri,Cypriniformes,Cyprinidae,rutilus,Rutilus_macrolepidotus,25
Actinopteri,Cypriniformes,Cyprinidae,rutilus,Rutilus_prespensis,25
Actinopteri,Cypriniformes,Cyprinidae,rutilus,Rutilus_rubilio,25
Actinopteri,Cypriniformes,Cyprinidae,rutilus,Rutilus_rutilus,25
Actinopteri,Cypriniformes,Cyprinidae,rutilus,Rutilus_rutilus,25
Actinopteri,Cypriniformes,Cyprinidae,rutilus,Rutilus_rutilus,25
Actinopteri,Cypriniformes,Cyprinidae,rutilus,Rutilus_rutilus,25
Actinopteri,Cypriniformes,Cyprinidae,rutilus,Rutilus_rutilus,26
Actinopteri,Cypriniformes,Cyprinidae,rutilus,Rutilus_ylikiensis,25
Actinopteri,Cypriniformes,Cyprinidae,cyprinella,Cyprinella_formosa,25
Actinopteri,Cypriniformes,Cyprinidae,cyprinella,Cyprinella_gibbsi,25
Actinopteri,Cypriniformes,Cyprinidae,semotilus,Semotilus_atromaculatus,26
Actinopteri,Cypriniformes,Cyprinidae,chelaethiops,Chelaethiops_bibie,25
Actinopteri,Cypriniformes,Cyprinidae,tor,Tor_chelynoides,50
Actinopteri,Cypriniformes,Cyprinidae,culter,Culter_oxycephaloides,24
Actinopteri,Cypriniformes,Cyprinidae,ischikauia,Ischikauia_steenackeri,24
Actinopteri,Cypriniformes,Cyprinidae,iberochondrostoma,Iberochondrostoma_almacai,25
Actinopteri,Cypriniformes,Cyprinidae,iberochondrostoma,Iberochondrostoma_lemmingii,25
Actinopteri,Cypriniformes,Cyprinidae,iberochondrostoma,Iberochondrostoma_lusitanicum,25
Actinopteri,Cypriniformes,Cyprinidae,iberochondrostoma,Iberochondrostoma_lusitanicum,25
Actinopteri,Cypriniformes,Cyprinidae,iberocypris,Iberocypris_alburnoides,25
Actinopteri,Cypriniformes,Cyprinidae,iberocypris,Iberocypris_alburnoides,37.5
Actinopteri,Cypriniformes,Cyprinidae,iberocypris,Iberocypris_alburnoides,25
Actinopteri,Cypriniformes,Cyprinidae,iberocypris,Iberocypris_alburnoides,50
Actinopteri,Cypriniformes,Cyprinidae,iberocypris,Iberocypris_palaciosi,25
Actinopteri,Cypriniformes,Cyprinidae,iberocypris,Iberocypris_palaciosi,37.5
Actinopteri,Cypriniformes,Cyprinidae,iberocypris,Iberocypris_palaciosi,50
Actinopteri,Cypriniformes,Cyprinidae,lythrurus,Lythrurus_umbratilis,25
Actinopteri,Cypriniformes,Cyprinidae,osteochilichthys,Osteochilichthys_longidorsalis,50
Actinopteri,Cypriniformes,Cyprinidae,albumoides,Albumoides_bipunctatus,25
Actinopteri,Cypriniformes,Cyprinidae,albumus,Albumus_albidus,25
Actinopteri,Cypriniformes,Cyprinidae,albumus,Albumus_arborella,25
Actinopteri,Cypriniformes,Cyprinidae,alburnus,Alburnus_albumus,25
Actinopteri,Cypriniformes,Cyprinidae,alburnus,Alburnus_albumus,25
Actinopteri,Cypriniformes,Cyprinidae,anabarilius,Anabarilius_albumops,24
Actinopteri,Cypriniformes,Cyprinidae,anabarilius,Anabarilius_albumops,24
Actinopteri,Cypriniformes,Cyprinidae,barilius,Barilius_bama,25
Actinopteri,Cypriniformes,Cyprinidae,barilius,Barilius_banla,25
Actinopteri,Cypriniformes,Cyprinidae,barilius,Barilius_tilea,25
Actinopteri,Cypriniformes,Cyprinidae,carasobarbus,Carasobarbus_cams,75
Actinopteri,Cypriniformes,Cyprinidae,chalcalbumus,Chalcalbumus_mossulensis,25
Actinopteri,Cypriniformes,Cyprinidae,chrosomus,Chrosomus_areas,25
Actinopteri,Cypriniformes,Cyprinidae,dania,Dania_albolineatus,25
Actinopteri,Cypriniformes,Cyprinidae,fohfer,Fohfer_brevifilis,25
Actinopteri,Cypriniformes,Cyprinidae,garra,Garra_cambodgigensis,25
Actinopteri,Cypriniformes,Cyprinidae,hemiculterella,Hemiculterella_sp,24
Actinopteri,Cypriniformes,Cyprinidae,nealissachilus,Nealissachilus_hexaganalepis,50
Actinopteri,Cypriniformes,Cyprinidae,nealissachilus,Nealissachilus_hexaganalepis,50
Actinopteri,Cypriniformes,Cyprinidae,notemigonus,Notemigonus_crysoleucus,25
Actinopteri,Cypriniformes,Cyprinidae,notemigonus,Notemigonus_crysoleucus,25
Actinopteri,Cypriniformes,Cyprinidae,onychastama,Onychastama_elangatus,25
Actinopteri,Cypriniformes,Cyprinidae,onychastama,Onychastama_gerlachi,25
Actinopteri,Cypriniformes,Cyprinidae,onychastama,Onychastama_sima,25
Actinopteri,Cypriniformes,Cyprinidae,parapuntius,Parapuntius_changlingchungi,25
Actinopteri,Cypriniformes,Cyprinidae,parapuntius,Parapuntius_sinensis,25
Actinopteri,Cypriniformes,Cyprinidae,percacypris,Percacypris_pingi,49
Actinopteri,Cypriniformes,Cyprinidae,percacypris,Percacypris_pingi,49
Actinopteri,Cypriniformes,Cyprinidae,prabarbus,Prabarbus_jullieni,49
Actinopteri,Cypriniformes,Cyprinidae,pseudabarbus,Pseudabarbus_afer,50
Actinopteri,Cypriniformes,Cyprinidae,pseudabarbus,Pseudabarbus_afer,50
Actinopteri,Cypriniformes,Cyprinidae,pseudabarbus,Pseudabarbus_asper,50
Actinopteri,Cypriniformes,Cyprinidae,pseudabarbus,Pseudabarbus_burchelli,50
Actinopteri,Cypriniformes,Cyprinidae,pseudabarbus,Pseudabarbus_burchelli,50
Actinopteri,Cypriniformes,Cyprinidae,pseudabarbus,Pseudabarbus_burgi,50
Actinopteri,Cypriniformes,Cyprinidae,pseudabarbus,Pseudabarbus_phlegethan,50
Actinopteri,Cypriniformes,Cyprinidae,pseudabarbus,Pseudabarbus_quathlambae,50
Actinopteri,Cypriniformes,Cyprinidae,pseudabarbus,Pseudabarbus_tenuis,50
Actinopteri,Cypriniformes,Cyprinidae,ptychocheilus,Ptychocheilus_cf,25
Actinopteri,Cypriniformes,Cyprinidae,pungtungia,Pungtungia_helzi,25
Actinopteri,Cypriniformes,Cyprinidae,pungtungia,Pungtungia_helzi,25
Actinopteri,Cypriniformes,Cyprinidae,pungtungia,Pungtungia_helzi,25
Actinopteri,Cypriniformes,Cyprinidae,pungtungia,Pungtungia_helzi,25
Actinopteri,Cypriniformes,Cyprinidae,puntiaplites,Puntiaplites_proctozysron,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_binatatus,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_chala,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_chala,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_chala,25
Actinopteri,Cypriniformes,Cyprinidae,rhinichthys,Rhinichthys_cf,25
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_sp,74
Actinopteri,Cypriniformes,Cyprinidae,schizothorax,Schizothorax_sp,74
Actinopteri,Cypriniformes,Cyprinidae,simbrama,Simbrama_macrops,24
Actinopteri,Cypriniformes,Cyprinidae,simlabeo,Simlabeo_rendahli,25
Actinopteri,Cypriniformes,Cyprinidae,sinilabeo,Sinilabeo_decoratus,25
Actinopteri,Cypriniformes,Cyprinidae,squalidus,Squalidus_japonicus,25
Actinopteri,Cypriniformes,Cyprinidae,squahdus,Squahdus_biwae,25
Actinopteri,Cypriniformes,Cyprinidae,squahdus,Squahdus_chankaensis,25
Actinopteri,Cypriniformes,Cyprinidae,squahdus,Squahdus_chankaensis,25
Actinopteri,Cypriniformes,Cyprinidae,squahdus,Squahdus_gracilis,25
Actinopteri,Cypriniformes,Cyprinidae,squahdus,Squahdus_nitens,25
Actinopteri,Cypriniformes,Cyprinidae,lberocypris,Lberocypris_alburnoides,25-37.5
Actinopteri,Cypriniformes,Cyprinidae,lberocypris,Lberocypris_alburnoides,37.5
Actinopteri,Cypriniformes,Cyprinidae,vimba,Vimba_elongatus,25
Actinopteri,Cypriniformes,Cyprinidae,vimba,Vimba_elongatus,25
Actinopteri,Cypriniformes,Cyprinidae,xenocypris,Xenocypris_argentea,24
Actinopteri,Cypriniformes,Cyprinidae,xenocypris,Xenocypris_dav,24
Actinopteri,Cypriniformes,Cyprinidae,xenocypris,Xenocypris_sechuanensis,24
Actinopteri,Cypriniformes,Cyprinidae,garra,Garra_rufa,22
Actinopteri,Cypriniformes,Cyprinidae,hypophthalmichthys,Hypophthalmichthys_molitrix,24
Actinopteri,Cypriniformes,Cyprinidae,ischikauia,Ischikauia_steenackeri,24
Actinopteri,Cypriniformes,Cyprinidae,osteobrama,Osteobrama_cotio,24
Actinopteri,Cypriniformes,Cyprinidae,zacco,Zacco_temmincki,24
Actinopteri,Cypriniformes,Cyprinidae,zacco,Zacco_platypus,24
Actinopteri,Cypriniformes,Cyprinidae,tinca,Tinca_tinca,24
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_stigma,24
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_conchonius,24
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_chrysopterus,24
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_sophore,24
Actinopteri,Cypriniformes,Cyprinidae,anabarilius,Anabarilius_macrolepis,24
Actinopteri,Cypriniformes,Cyprinidae,anabarilius,Anabarilius_grahami,24
Actinopteri,Cypriniformes,Cyprinidae,anabarilius,Anabarilius_andersoni,24
Actinopteri,Cypriniformes,Cyprinidae,anabarilius,Anabarilius_alburnops,24
Actinopteri,Cypriniformes,Cyprinidae,aspidoparia,Aspidoparia_morar,24
Actinopteri,Cypriniformes,Cyprinidae,cirrhina,Cirrhina_reba,24
Actinopteri,Cypriniformes,Cyprinidae,ctenopharyngodon,Ctenopharyngodon_idellus,24
Actinopteri,Cypriniformes,Cyprinidae,notropis,Notropis_lutrensis,25
Actinopteri,Cypriniformes,Cyprinidae,mystacoleucus,Mystacoleucus_chilopterus,25
Actinopteri,Cypriniformes,Cyprinidae,mystacoleucus,Mystacoleucus_ectypus,25
Actinopteri,Cypriniformes,Cyprinidae,notemigonus,Notemigonus_crysoleucas,25
Actinopteri,Cypriniformes,Cyprinidae,phoxinus,Phoxinus_phoxinus,25
Actinopteri,Cypriniformes,Cyprinidae,osteobrama,Osteobrama_belangeri,25
Actinopteri,Cypriniformes,Cyprinidae,osteochilus,Osteochilus_waandersii,25
Actinopteri,Cypriniformes,Cyprinidae,pethia,Pethia_meingangbii,25
Actinopteri,Cypriniformes,Cyprinidae,pethia,Pethia_stoliczkana,25
Actinopteri,Cypriniformes,Cyprinidae,plagopterus,Plagopterus_argentissimus,25
Actinopteri,Cypriniformes,Cyprinidae,poropuntius,Poropuntius_laoensis,25
Actinopteri,Cypriniformes,Cyprinidae,moroco,Moroco_jouyi,25
Actinopteri,Cypriniformes,Cyprinidae,pseudaspius,Pseudaspius_leptocephalus,25
Actinopteri,Cypriniformes,Cyprinidae,onychostoma,Onychostoma_lini,25
Actinopteri,Cypriniformes,Cyprinidae,labeo,Labeo_dussumieri,25
Actinopteri,Cypriniformes,Cyprinidae,pseudophoxinus,Pseudophoxinus_crassus,25
Actinopteri,Cypriniformes,Cyprinidae,hypsibarbus,Hypsibarbus_malcomi,25
Actinopteri,Cypriniformes,Cyprinidae,hypsibarbus,Hypsibarbus_wetmorei,25
Actinopteri,Cypriniformes,Cyprinidae,labeo,Labeo_bata,25
Actinopteri,Cypriniformes,Cyprinidae,labeo,Labeo_calbasu,25
Actinopteri,Cypriniformes,Cyprinidae,labeo,Labeo_chrysophekadion,25
Actinopteri,Cypriniformes,Cyprinidae,labeo,Labeo_dero,25
Actinopteri,Cypriniformes,Cyprinidae,labeo,Labeo_diplostomus,25
Actinopteri,Cypriniformes,Cyprinidae,labeo,Labeo_pangusia,25
Actinopteri,Cypriniformes,Cyprinidae,labeo,Labeo_rohita,25
Actinopteri,Cypriniformes,Cyprinidae,lepidomeda,Lepidomeda_albivallis,25
Actinopteri,Cypriniformes,Cyprinidae,lepidomeda,Lepidomeda_mollispinis,25
Actinopteri,Cypriniformes,Cyprinidae,lepidomeda,Lepidomeda_vittata,25
Actinopteri,Cypriniformes,Cyprinidae,leuciscus,Leuciscus_cephalus,25
Actinopteri,Cypriniformes,Cyprinidae,leuciscus,Leuciscus_cephalus,25
Actinopteri,Cypriniformes,Cyprinidae,leuciscus,Leuciscus_cephalus,25
Actinopteri,Cypriniformes,Cyprinidae,leuciscus,Leuciscus_idus,25
Actinopteri,Cypriniformes,Cyprinidae,leuciscus,Leuciscus_leuciscus,25
Actinopteri,Cypriniformes,Cyprinidae,leuciscus,Leuciscus_souffia,25
Actinopteri,Cypriniformes,Cyprinidae,meda,Meda_fulgida,25
Actinopteri,Cypriniformes,Cyprinidae,microphysogobio,Microphysogobio_longidorsalis,25
Actinopteri,Cypriniformes,Cyprinidae,microphysogobio,Microphysogobio_yaluensis,25
Actinopteri,Cypriniformes,Cyprinidae,pseudophoxinus,Pseudophoxinus_firati,25
Actinopteri,Cypriniformes,Cyprinidae,pseudorasbora,Pseudorasbora_parva,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_titteya,25
Actinopteri,Cypriniformes,Cyprinidae,rasbora,Rasbora_aurotaenia,25
Actinopteri,Cypriniformes,Cyprinidae,rasbora,Rasbora_paviana,25
Actinopteri,Cypriniformes,Cyprinidae,rasbora,Rasbora_rasbora,25
Actinopteri,Cypriniformes,Cyprinidae,romanogobio,Romanogobio_belingi,25
Actinopteri,Cypriniformes,Cyprinidae,rutilus,Rutilus_rubilio,25
Actinopteri,Cypriniformes,Cyprinidae,sarcocheilichthys,Sarcocheilichthys_czerskii,25
Actinopteri,Cypriniformes,Cyprinidae,sarcocheilichthys,Sarcocheilichthys_variegatus,25
Actinopteri,Cypriniformes,Cyprinidae,sarcocheilichthys,Sarcocheilichthys_variegatus,25
Actinopteri,Cypriniformes,Cyprinidae,scaphognathops,Scaphognathops_bandanensis,25
Actinopteri,Cypriniformes,Cyprinidae,scardinius,Scardinius_erythrophtalmus,25
Actinopteri,Cypriniformes,Cyprinidae,sikukia,Sikukia_stejnegeri,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_lucumonis,25
Actinopteri,Cypriniformes,Cyprinidae,squalius,Squalius_squalus,25
Actinopteri,Cypriniformes,Cyprinidae,systomus,Systomus_rubripinnis,25
Actinopteri,Cypriniformes,Cyprinidae,telestes,Telestes_muticellus,25
Actinopteri,Cypriniformes,Cyprinidae,telestes,Telestes_ukliva,25
Actinopteri,Cypriniformes,Cyprinidae,thynnichthys,Thynnichthys_thynnoides,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_ticto,25
Actinopteri,Cypriniformes,Cyprinidae,pseudophoxinus,Pseudophoxinus_hittitorum,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_tetrazona,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_sophoroides,25
Actinopteri,Cypriniformes,Cyprinidae,puntigrus,Puntigrus_partipentazona,25
Actinopteri,Cypriniformes,Cyprinidae,puntioplites,Puntioplites_proctozystron,25
Actinopteri,Cypriniformes,Cyprinidae,puntioplties,Puntioplties_proctozysron,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_altus,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_arulius,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_binotatus,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_brevis,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_chola,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_conchonius,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_cumingi,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_daruphani,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_denisonii,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_everetti,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_fasciatus,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_filamentosus,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_gonionotus,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_japonicus,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_lateristriga,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_melanampyx,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_nigrofasciatus,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_oligolepis,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_orphoides,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_partipentazona,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_pentazona,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_sahyadriensis,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_sarana,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_schwanenfeldi,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_sophore,25
Actinopteri,Cypriniformes,Cyprinidae,puntius,Puntius_stoliczkanus,25
Actinopteri,Cypriniformes,Cyprinidae,barbonymus,Barbonymus_gonionotus,25
Actinopteri,Cypriniformes,Cyprinidae,barbonymus,Barbonymus_schwanenfeldii,25
Actinopteri,Cypriniformes,Cyprinidae,barbus,Barbus_anema,25
Actinopteri,Cypriniformes,Cyprinidae,barbus,Barbus_kerstenii,25
Actinopteri,Cypriniformes,Cyprinidae,barbus,Barbus_paludinosus,25
Actinopteri,Cypriniformes,Cyprinidae,barilius,Barilius_bakeri,25
