Family,Genus,sp,species,haploid
Liliaceae,Lilium,pensylvanicum,Lilium_pensylvanicum,12
Liliaceae,Lilium,philadelphicum,Lilium_philadelphicum,12
Liliaceae,Lilium,philippinense,Lilium_philippinense,12
Liliaceae,Lilium,pilosiusculum,Lilium_pilosiusculum,12
Liliaceae,Lilium,polyphyllum,Lilium_polyphyllum,12
Liliaceae,Lilium,pomponium,Lilium_pomponium,12
Liliaceae,Lilium,primulinum,Lilium_primulinum,12
Liliaceae,Lilium,pulchellum,Lilium_pulchellum,12
Liliaceae,Lilium,pumilum,Lilium_pumilum,12
Liliaceae,Lilium,pyrenaicum,Lilium_pyrenaicum,12
Liliaceae,Lilium,regale,Lilium_regale,12
Liliaceae,Lilium,rubellum,Lilium_rubellum,12
Liliaceae,Lilium,rubescens,Lilium_rubescens,12
Liliaceae,Lilium,sargentiae,Lilium_sargentiae,12
Liliaceae,Lilium,souliei,Lilium_souliei,12
Liliaceae,Lilium,speciosum,Lilium_speciosum,12
Liliaceae,Lilium,sulphureum,Lilium_sulphureum,12
Liliaceae,Lilium,superbum,Lilium_superbum,12
Liliaceae,Lilium,szovitsianum,Lilium_szovitsianum,12
Liliaceae,Lilium,taliense,Lilium_taliense,12
Liliaceae,Lilium,tenuifolium,Lilium_tenuifolium,12
Liliaceae,Lilium,testaceum,Lilium_testaceum,12
Liliaceae,Lilium,tigrinum,Lilium_tigrinum,12
Liliaceae,Lilium,tsingtauense,Lilium_tsingtauense,12
Liliaceae,Lilium,wallichianum,Lilium_wallichianum,12
Liliaceae,Lilium,wardii,Lilium_wardii,12
Liliaceae,Lilium,washingtonianum,Lilium_washingtonianum,12
Liliaceae,Lilium,willmotiae,Lilium_willmotiae,12
Liliaceae,Lilium,willmottiae,Lilium_willmottiae,12
Liliaceae,Medeola,virginiana,Medeola_virginiana,7
Liliaceae,Medeola,virginica,Medeola_virginica,7
Liliaceae,Nomocharis,aperta,Nomocharis_aperta,12
Liliaceae,Nomocharis,basilissa,Nomocharis_basilissa,12
Liliaceae,Nomocharis,biluoensis,Nomocharis_biluoensis,12
Liliaceae,Nomocharis,farreri,Nomocharis_farreri,12
Liliaceae,Nomocharis,mairei,Nomocharis_mairei,12
Liliaceae,Nomocharis,mairet,Nomocharis_mairet,12
Liliaceae,Nomocharis,meleagrina,Nomocharis_meleagrina,12
Liliaceae,Nomocharis,oxypetala,Nomocharis_oxypetala,12
Liliaceae,Nomocharis,pardanthina,Nomocharis_pardanthina,12
Liliaceae,Nomocharis,saluenensis,Nomocharis_saluenensis,12
Liliaceae,Notholirion,bulbuliferum,Notholirion_bulbuliferum,12
Liliaceae,Notholirion,campanalatum,Notholirion_campanalatum,12
Liliaceae,Notholirion,campanulatum,Notholirion_campanulatum,12
Liliaceae,Notholirion,longifolium,Notholirion_longifolium,12
Liliaceae,Notholirion,macrophyllam,Notholirion_macrophyllam,12
Liliaceae,Notholirion,macrophyllum,Notholirion_macrophyllum,12
Liliaceae,Notholirion,thompsonianum,Notholirion_thompsonianum,12
Liliaceae,Notholirion,thomsonianum,Notholirion_thomsonianum,12
Liliaceae,Prosartes,hookeri,Prosartes_hookeri,9
Liliaceae,Prosartes,lanuginosa,Prosartes_lanuginosa,9
Liliaceae,Prosartes,lanuginosum,Prosartes_lanuginosum,9
Liliaceae,Prosartes,maculata,Prosartes_maculata,6
Liliaceae,Prosartes,maculatum,Prosartes_maculatum,6
Liliaceae,Prosartes,smithii,Prosartes_smithii,8
Liliaceae,Prosartes,trachycarpa,Prosartes_trachycarpa,11
Liliaceae,Prosartes,trachycarpum,Prosartes_trachycarpum,11
Liliaceae,Scoliopus,bigelovii,Scoliopus_bigelovii,8
Liliaceae,Scoliopus,hallii,Scoliopus_hallii,7
Liliaceae,Streptopus,X,Streptopus_x,12
Liliaceae,Streptopus,amplexifolius,Streptopus_amplexifolius,16
Liliaceae,Streptopus,amplexifolius(L.)DC,Streptopus_amplexifolius(l.)dc,16
Liliaceae,Streptopus,amplexifoltus,Streptopus_amplexifoltus,8
Liliaceae,Streptopus,fassettii,Streptopus_fassettii,8
Liliaceae,Streptopus,japonicus,Streptopus_japonicus,8
Liliaceae,Streptopus,lanceolatus,Streptopus_lanceolatus,8
Liliaceae,Streptopus,longipes,Streptopus_longipes,16
Liliaceae,Streptopus,ovale,Streptopus_ovale,8
Liliaceae,Streptopus,roseus,Streptopus_roseus,8
Liliaceae,Streptopus,simplex,Streptopus_simplex,16
Liliaceae,Streptopus,streptopoides,Streptopus_streptopoides,27
Liliaceae,Streptopus,Ã,Streptopus_ã,12
Liliaceae,Tricyrtis,affinis,Tricyrtis_affinis,13
Liliaceae,Tricyrtis,dilatata,Tricyrtis_dilatata,13
Liliaceae,Tricyrtis,flava,Tricyrtis_flava,13
Liliaceae,Tricyrtis,formosa,Tricyrtis_formosa,13
Liliaceae,Tricyrtis,formosana,Tricyrtis_formosana,26
Liliaceae,Tricyrtis,hirta,Tricyrtis_hirta,13
Liliaceae,Tricyrtis,latifolia,Tricyrtis_latifolia,13
Liliaceae,Tricyrtis,macrantha,Tricyrtis_macrantha,13
Liliaceae,Tricyrtis,macropoda,Tricyrtis_macropoda,13
Liliaceae,Tricyrtis,maculata,Tricyrtis_maculata,13
Liliaceae,Tricyrtis,perfoliata,Tricyrtis_perfoliata,13
Liliaceae,Tricyrtis,pilosa,Tricyrtis_pilosa,13
Liliaceae,Tricyrtis,puberula,Tricyrtis_puberula,13
Liliaceae,Tricyrtis,ravenii,Tricyrtis_ravenii,13
Liliaceae,Tricyrtis,stolonifera,Tricyrtis_stolonifera,13
Liliaceae,Tricyrtis,viridula,Tricyrtis_viridula,13
Liliaceae,Tricyrtis,yatabeana,Tricyrtis_yatabeana,13
Liliaceae,Tulipa,agenensis,Tulipa_agenensis,12
Liliaceae,Tulipa,aitchisonii,Tulipa_aitchisonii,12
Liliaceae,Tulipa,alberti,Tulipa_alberti,12
Liliaceae,Tulipa,aleppensis,Tulipa_aleppensis,18
Liliaceae,Tulipa,altaica,Tulipa_altaica,12
Liliaceae,Tulipa,androssovii,Tulipa_androssovii,12
Liliaceae,Tulipa,armena,Tulipa_armena,12
Liliaceae,Tulipa,aucheriana,Tulipa_aucheriana,12
Liliaceae,Tulipa,australis,Tulipa_australis,12
Liliaceae,Tulipa,bakeri,Tulipa_bakeri,12
Liliaceae,Tulipa,batalini,Tulipa_batalini,12
Liliaceae,Tulipa,batalinii,Tulipa_batalinii,12
Liliaceae,Tulipa,biebersteiniana,Tulipa_biebersteiniana,12
Liliaceae,Tulipa,biflora,Tulipa_biflora,12
Liliaceae,Tulipa,bifloriformis,Tulipa_bifloriformis,12
Liliaceae,Tulipa,binutans,Tulipa_binutans,12
Liliaceae,Tulipa,boetica,Tulipa_boetica,12
Liliaceae,Tulipa,borszczovii,Tulipa_borszczovii,12
Liliaceae,Tulipa,breyniana,Tulipa_breyniana,12
Liliaceae,Tulipa,buhseana,Tulipa_buhseana,12
Liliaceae,Tulipa,carinata,Tulipa_carinata,12
Liliaceae,Tulipa,celsiana,Tulipa_celsiana,12
Liliaceae,Tulipa,cinnabarina,Tulipa_cinnabarina,12
Liliaceae,Tulipa,clusiana,Tulipa_clusiana,24
Liliaceae,Tulipa,cretica,Tulipa_cretica,12
Liliaceae,Tulipa,cypria,Tulipa_cypria,12
Liliaceae,Tulipa,dasystemon,Tulipa_dasystemon,12
Liliaceae,Tulipa,dasystemonoides,Tulipa_dasystemonoides,12
Liliaceae,Tulipa,dubia,Tulipa_dubia,12
Liliaceae,Tulipa,eichleri,Tulipa_eichleri,12
Liliaceae,Tulipa,euchleri,Tulipa_euchleri,12
Liliaceae,Tulipa,ferganila,Tulipa_ferganila,12
Liliaceae,Tulipa,fosteriana,Tulipa_fosteriana,12
Liliaceae,Tulipa,gesneriana,Tulipa_gesneriana,12
Liliaceae,Tulipa,goulimyi,Tulipa_goulimyi,12
Liliaceae,Tulipa,greigii,Tulipa_greigii,12
Liliaceae,Tulipa,grisebachiana,Tulipa_grisebachiana,12
Liliaceae,Tulipa,hageri,Tulipa_hageri,12
Liliaceae,Tulipa,hellespontica,Tulipa_hellespontica,24
Liliaceae,Tulipa,heterophylla,Tulipa_heterophylla,12
Liliaceae,Tulipa,hoogiana,Tulipa_hoogiana,12
Liliaceae,Tulipa,humilis,Tulipa_humilis,12
Liliaceae,Tulipa,hungarica,Tulipa_hungarica,12
Liliaceae,Tulipa,iliensis,Tulipa_iliensis,12
Liliaceae,Tulipa,ingens,Tulipa_ingens,12
Liliaceae,Tulipa,julia,Tulipa_julia,12
Liliaceae,Tulipa,karabachensis,Tulipa_karabachensis,12
Liliaceae,Tulipa,kaufmanniana,Tulipa_kaufmanniana,12
Liliaceae,Tulipa,koktebelica,Tulipa_koktebelica,12
Liliaceae,Tulipa,kolpakovskiana,Tulipa_kolpakovskiana,12
Liliaceae,Tulipa,korolkovii,Tulipa_korolkovii,12
Liliaceae,Tulipa,korshinskyi,Tulipa_korshinskyi,12
Liliaceae,Tulipa,kuschkensis,Tulipa_kuschkensis,12
Liliaceae,Tulipa,lanaia,Tulipa_lanaia,18
Liliaceae,Tulipa,lanata,Tulipa_lanata,18
Liliaceae,Tulipa,lehmanniana,Tulipa_lehmanniana,12
Liliaceae,Tulipa,linifolia,Tulipa_linifolia,12
Liliaceae,Tulipa,lipskyi,Tulipa_lipskyi,12
Liliaceae,Tulipa,marjoletti,Tulipa_marjoletti,12
Liliaceae,Tulipa,maximoviczii,Tulipa_maximoviczii,12
Liliaceae,Tulipa,maximowiczii,Tulipa_maximowiczii,12
Liliaceae,Tulipa,micheliana,Tulipa_micheliana,12
Liliaceae,Tulipa,mogoltavica,Tulipa_mogoltavica,12
Liliaceae,Tulipa,mongolica,Tulipa_mongolica,12
Liliaceae,Tulipa,montana,Tulipa_montana,12
Liliaceae,Tulipa,mucronata,Tulipa_mucronata,12
Liliaceae,Tulipa,neustruevae,Tulipa_neustruevae,12
Liliaceae,Tulipa,nitida,Tulipa_nitida,12
Liliaceae,Tulipa,oculus-solis,Tulipa_oculus-solis,12
Liliaceae,Tulipa,orphan,Tulipa_orphan,12
Liliaceae,Tulipa,orphanidea,Tulipa_orphanidea,12
Liliaceae,Tulipa,orthopoda,Tulipa_orthopoda,12
Liliaceae,Tulipa,ostrowshiana,Tulipa_ostrowshiana,24
Liliaceae,Tulipa,ostrowskiana,Tulipa_ostrowskiana,24
Liliaceae,Tulipa,patens,Tulipa_patens,12
Liliaceae,Tulipa,persica,Tulipa_persica,12
Liliaceae,Tulipa,planifolia,Tulipa_planifolia,12
Liliaceae,Tulipa,polychroma,Tulipa_polychroma,12
Liliaceae,Tulipa,praecox,Tulipa_praecox,18
Liliaceae,Tulipa,praestans,Tulipa_praestans,12
Liliaceae,Tulipa,primulina,Tulipa_primulina,12
Liliaceae,Tulipa,pulchella,Tulipa_pulchella,12
Liliaceae,Tulipa,regelii,Tulipa_regelii,12
Liliaceae,Tulipa,rhodopaea,Tulipa_rhodopaea,12
Liliaceae,Tulipa,rhodopea,Tulipa_rhodopea,12
Liliaceae,Tulipa,riparia,Tulipa_riparia,12
Liliaceae,Tulipa,rosea,Tulipa_rosea,12
Liliaceae,Tulipa,saxatilis,Tulipa_saxatilis,18
Liliaceae,Tulipa,scardica,Tulipa_scardica,12
Liliaceae,Tulipa,schmidtii,Tulipa_schmidtii,12
Liliaceae,Tulipa,schrenkii,Tulipa_schrenkii,12
Liliaceae,Tulipa,scythica,Tulipa_scythica,12
Liliaceae,Tulipa,sinkiangensis,Tulipa_sinkiangensis,12
Liliaceae,Tulipa,sogdiana,Tulipa_sogdiana,12
Liliaceae,Tulipa,sprengeri,Tulipa_sprengeri,12
Liliaceae,Tulipa,stellata,Tulipa_stellata,12
Liliaceae,Tulipa,suaveolens,Tulipa_suaveolens,12
Liliaceae,Tulipa,subpraestans,Tulipa_subpraestans,12
Liliaceae,Tulipa,subquinquefolia,Tulipa_subquinquefolia,12
Liliaceae,Tulipa,sylvestris,Tulipa_sylvestris,24
Liliaceae,Tulipa,systola,Tulipa_systola,12
Liliaceae,Tulipa,tarda,Tulipa_tarda,12
Liliaceae,Tulipa,thracica,Tulipa_thracica,24
Liliaceae,Tulipa,tianschanica,Tulipa_tianschanica,12
Liliaceae,Tulipa,tschimganica,Tulipa_tschimganica,12
Liliaceae,Tulipa,tubergeniana,Tulipa_tubergeniana,12
Liliaceae,Tulipa,turcomanica,Tulipa_turcomanica,12
Liliaceae,Tulipa,turkestanica,Tulipa_turkestanica,24
Liliaceae,Tulipa,undulatifolia,Tulipa_undulatifolia,12
Liliaceae,Tulipa,uniflora,Tulipa_uniflora,12
Liliaceae,Tulipa,urimiensis,Tulipa_urimiensis,12
Liliaceae,Tulipa,urumiensis,Tulipa_urumiensis,12
Liliaceae,Tulipa,urumoffii,Tulipa_urumoffii,12
Liliaceae,Tulipa,victoris,Tulipa_victoris,12
Liliaceae,Tulipa,violacea,Tulipa_violacea,12
Liliaceae,Tulipa,vvedenskyi,Tulipa_vvedenskyi,12
Liliaceae,Tulipa,whittalli,Tulipa_whittalli,24
Liliaceae,Tulipa,whittallii,Tulipa_whittallii,24
Liliaceae,Tulipa,wilsoniana,Tulipa_wilsoniana,12
Liliaceae,Tulipa,zenaidae,Tulipa_zenaidae,12
Liliaceae,Wurmbaea,cernua,Wurmbaea_cernua,11
Liliaceae,Wurmbaea,dioica,Wurmbaea_dioica,20
Liliaceae,Wurmbaea,tenella,Wurmbaea_tenella,11
Liliaceae,Wurmbaea,tubulosa,Wurmbaea_tubulosa,11
