major_group,family,genus,genus,species,sporophytic,haploid
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42+1B,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_tridentata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42+1B,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,2n = 42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,2n = 42,21
Angiosperms,Orchidaceae,Neotinea,Neotinea,Neotinea_ustulata,2n = 42,21
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_cordata,42,21
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_cordata,42,21
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_cordata,42,21
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_inayatii,,21
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_inayatii,42,21
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_inayatii,42,21
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_inayatii,42,21
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_inayatii,42,21
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_makinoana,42,21
Angiosperms,Orchidaceae,Neottia,Neottia,Neottia_ovata,42,21
Angiosperms,Orchidaceae,Neottianthe,Neottianthe,Neottianthe_cucullata,42,21
Angiosperms,Orchidaceae,Neottianthe,Neottianthe,Neottianthe_cucullata,42,21
Angiosperms,Orchidaceae,Neottianthe,Neottianthe,Neottianthe_cucullata,42,21
Angiosperms,Orchidaceae,Neottianthe,Neottianthe,Neottianthe_cucullata,42,21
Angiosperms,Orchidaceae,Neottianthe,Neottianthe,Neottianthe_fujisanensis,42,21
Angiosperms,Orchidaceae,Neottianthe,Neottianthe,Neottianthe_fujisanensis,42,21
Angiosperms,Orchidaceae,Notylia,Notylia,Notylia_barkeri,42,21
Angiosperms,Orchidaceae,Notylia,Notylia,Notylia_panamensis,42,21
Angiosperms,Orchidaceae,Notylia,Notylia,Notylia_panamensis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_anthropophora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_brancifortii,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_brancifortii,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_brancifortii,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_brancifortii,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,"42, 63",21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_italica,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_mascula,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_militaris,42?,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_olbiensis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_olbiensis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_pallens,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_pallens,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_pallens,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_pallens,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_pallens,42?,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_pauciflora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_pauciflora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_pauciflora,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42?,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_provincialis,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42?,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_purpurea,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_quadripunctata,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_quadripunctata,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_quadripunctata,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_quadripunctata,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_simia,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_simia,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_simia,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_simia,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_simia,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_simia,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_simia,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_simia,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_simia,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_simia,42?,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_spitzelii,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_spitzelii,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_spitzelii,42,21
Angiosperms,Orchidaceae,Orchis,Orchis,Orchis_×,42,21
Angiosperms,Orchidaceae,Oreorchis,Oreorchis,Oreorchis_foliosa,42,21
Angiosperms,Orchidaceae,Oreorchis,Oreorchis,Oreorchis_foliosa,42,21
Angiosperms,Orchidaceae,Orthoceras,Orthoceras,Orthoceras_novae-zeelandiae,42,21
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_celebesensis,42,21
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_venustum,42,21
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_venustum,42,21
Angiosperms,Orchidaceae,Paphiopedilum,Paphiopedilum,Paphiopedilum_venustum,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_gigantea,,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_hawkesiana,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_hawkesiana,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_susannae,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_susannae,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_susannae,,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_susannae,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_susannae,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_susannae,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_susannae,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_susannae,,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_susannae,,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_susannae,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_susannae,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_triflora,42,21
Angiosperms,Orchidaceae,Pecteilis,Pecteilis,Pecteilis_triflora,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_affinis,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_affinis,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_aristatus,,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_aristatus,,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_aristatus,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_coeloceras,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_constrictus,,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_constrictus,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_copelandii,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_densus,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_elisabethae,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_elisabethae,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_elisabethae,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_elisabethae,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_elisabethae,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_elisabethae,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_elisabethae,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_fallax,,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_fallax,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_goodyeroides,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_goodyeroides,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_goodyeroides,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_goodyeroides,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_goodyeroides,,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_goodyeroides,,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_goodyeroides,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_goodyeroides,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_goodyeroides,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_goodyeroides,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_gracilis,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_lawii,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_lawii,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_lawii,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_lawii,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_lawii,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_plantagineus,42,21
Angiosperms,Orchidaceae,Peristylus,Peristylus,Peristylus_spiralis,42,21
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_flavus,42,21
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_flavus,42,21
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_flavus,42,21
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_flavus,,21
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_flavus,42,21
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_mishmensis,42,21
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_mishmensis,42,21
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_mishmensis,42,21
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_tankervilleae,42,21
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_tankervilleae,42,21
Angiosperms,Orchidaceae,Phaius,Phaius,Phaius_wallichii,,21
Angiosperms,Orchidaceae,Pholidota,Pholidota,Pholidota_articulata,42,21
Angiosperms,Orchidaceae,Pholidota,Pholidota,Pholidota_imbricata,,21
Angiosperms,Orchidaceae,Pholidota,Pholidota,Pholidota_imbricata,42,21
Angiosperms,Orchidaceae,Pinalia,Pinalia,Pinalia_graminifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_amabilis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_amabilis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_amabilis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_aquilonis,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_biermanniana,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_biermanniana,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_biermanniana,,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_biermanniana,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,c.42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42?,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
Angiosperms,Orchidaceae,Platanthera,Platanthera,Platanthera_bifolia,42,21
