Clade,family,full_species,Genus,species,haploid
Angiosperm,Asteraceae,Anthemis_marschalliana,Anthemis,marschalliana,8
Angiosperm,Asteraceae,Anthemis_mauritiana,Anthemis,mauritiana,9
Angiosperm,Asteraceae,Anthemis_microsperma,Anthemis,microsperma,9
Angiosperm,Asteraceae,Anthemis_orientalis,Anthemis,orientalis,9
Angiosperm,Asteraceae,Anthemis_pedunculata,Anthemis,pedunculata,9
Angiosperm,Asteraceae,Anthemis_peregrina,Anthemis,peregrina,9
Angiosperm,Asteraceae,Anthemis_plutonia,Anthemis,plutonia,9
Angiosperm,Asteraceae,Anthemis_pseudocotula,Anthemis,pseudocotula,9
Angiosperm,Asteraceae,Anthemis_punctata,Anthemis,punctata,18
Angiosperm,Asteraceae,Anthemis_rhodocentra,Anthemis,rhodocentra,9
Angiosperm,Asteraceae,Anthemis_rigida,Anthemis,rigida,9
Angiosperm,Asteraceae,Anthemis_ruthenica,Anthemis,ruthenica,9
Angiosperm,Asteraceae,Anthemis_sancti-johannis,Anthemis,sancti-johannis,9
Angiosperm,Asteraceae,Anthemis_secundiramea,Anthemis,secundiramea,9
Angiosperm,Asteraceae,Anthemis_tenuisecta,Anthemis,tenuisecta,9
Angiosperm,Asteraceae,Anthemis_tricolor,Anthemis,tricolor,9
Angiosperm,Asteraceae,Anthemis_ubensis,Anthemis,ubensis,9
Angiosperm,Asteraceae,Anthemis_zaianica,Anthemis,zaianica,9
Angiosperm,Asteraceae,Antillanthus_pachylepis,Antillanthus,pachylepis,40
Angiosperm,Asteraceae,Anvillea_garcinii,Anvillea,garcinii,7
Angiosperm,Asteraceae,Aphanactis_jamesoniana,Aphanactis,jamesoniana,8
Angiosperm,Asteraceae,Aphanostephus_pachyrrhizus,Aphanostephus,pachyrrhizus,4
Angiosperm,Asteraceae,Aphanostephus_pilosus,Aphanostephus,pilosus,4
Angiosperm,Asteraceae,Aphanostephus_ramosissimus,Aphanostephus,ramosissimus,4
Angiosperm,Asteraceae,Aphanostephus_riddellii,Aphanostephus,riddellii,5
Angiosperm,Asteraceae,Aphanostephus_skirrhobasis,Aphanostephus,skirrhobasis,3
Angiosperm,Asteraceae,Archibaccharis_serratifolia,Archibaccharis,serratifolia,9
Angiosperm,Asteraceae,Archibaccharis_albescens,Archibaccharis,albescens,9
Angiosperm,Asteraceae,Archibaccharis_androgyna,Archibaccharis,androgyna,9
Angiosperm,Asteraceae,Archibaccharis_asperifolia,Archibaccharis,asperifolia,9
Angiosperm,Asteraceae,Archibaccharis_blakeana,Archibaccharis,blakeana,9
Angiosperm,Asteraceae,Archibaccharis_caloneura,Archibaccharis,caloneura,9
Angiosperm,Asteraceae,Archibaccharis_corymbosa,Archibaccharis,corymbosa,9
Angiosperm,Asteraceae,Archibaccharis_flexilis,Archibaccharis,flexilis,9
Angiosperm,Asteraceae,Archibaccharis_hieraciifolia,Archibaccharis,hieraciifolia,9
Angiosperm,Asteraceae,Archibaccharis_hieracioides,Archibaccharis,hieracioides,9
Angiosperm,Asteraceae,Archibaccharis_hirtella,Archibaccharis,hirtella,9
Angiosperm,Asteraceae,Archibaccharis_intermedia,Archibaccharis,intermedia,9
Angiosperm,Asteraceae,Archibaccharis_schiedeana,Archibaccharis,schiedeana,9
Angiosperm,Asteraceae,Archibaccharis_subsessilis,Archibaccharis,subsessilis,9
Angiosperm,Asteraceae,Archibaccharis_taeniotricha,Archibaccharis,taeniotricha,9
Angiosperm,Asteraceae,Archibaccharis_trichotoma,Archibaccharis,trichotoma,9
Angiosperm,Asteraceae,Arctanthemum_integrifolium,Arctanthemum,integrifolium,9
Angiosperm,Asteraceae,Arctanthemum_arcticum,Arctanthemum,arcticum,45
Angiosperm,Asteraceae,Arctium_tomentosum,Arctium,tomentosum,18
Angiosperm,Asteraceae,Arctium_czerepninii,Arctium,czerepninii,18
Angiosperm,Asteraceae,Arctium_lappa,Arctium,lappa,16
Angiosperm,Asteraceae,Arctium_minus,Arctium,minus,18
Angiosperm,Asteraceae,Arctotheca_calendula,Arctotheca,calendula,9
Angiosperm,Asteraceae,Arctotis_acaulis,Arctotis,acaulis,9
Angiosperm,Asteraceae,Arctotis_arctotoides,Arctotis,arctotoides,9
Angiosperm,Asteraceae,Arctotis_cuprea,Arctotis,cuprea,9
Angiosperm,Asteraceae,Arctotis_decurrens,Arctotis,decurrens,9
Angiosperm,Asteraceae,Arctotis_fastuosa,Arctotis,fastuosa,9
Angiosperm,Asteraceae,Arctotis_gumbletonii,Arctotis,gumbletonii,9
Angiosperm,Asteraceae,Arctotis_hirsuta,Arctotis,hirsuta,9
Angiosperm,Asteraceae,Arctotis_stoechadifolia,Arctotis,stoechadifolia,9
Angiosperm,Asteraceae,Arctotis_undulata,Arctotis,undulata,9
Angiosperm,Asteraceae,Arctotis_venusta,Arctotis,venusta,9
Angiosperm,Asteraceae,Argentipallium_niveum,Argentipallium,niveum,12
Angiosperm,Asteraceae,Argyranthemum_adauctum,Argyranthemum,adauctum,9
Angiosperm,Asteraceae,Argyranthemum_broussonetii,Argyranthemum,broussonetii,9
Angiosperm,Asteraceae,Argyranthemum_callichrysum,Argyranthemum,callichrysum,9
Angiosperm,Asteraceae,Argyranthemum_coronopifolium,Argyranthemum,coronopifolium,9
Angiosperm,Asteraceae,Argyranthemum_escarrei,Argyranthemum,escarrei,9
Angiosperm,Asteraceae,Argyranthemum_filifolium,Argyranthemum,filifolium,9
Angiosperm,Asteraceae,Argyranthemum_foeniculaceum,Argyranthemum,foeniculaceum,9
Angiosperm,Asteraceae,Argyranthemum_foeniculum,Argyranthemum,foeniculum,9
Angiosperm,Asteraceae,Argyranthemum_frutescens,Argyranthemum,frutescens,9
Angiosperm,Asteraceae,Argyranthemum_gracile,Argyranthemum,gracile,9
Angiosperm,Asteraceae,Argyranthemum_grandiflorum,Argyranthemum,grandiflorum,9
Angiosperm,Asteraceae,Argyranthemum_haouarytheum,Argyranthemum,haouarytheum,9
Angiosperm,Asteraceae,Argyranthemum_hierrense,Argyranthemum,hierrense,9
Angiosperm,Asteraceae,Argyranthemum_lidii,Argyranthemum,lidii,9
Angiosperm,Asteraceae,Argyranthemum_maderense,Argyranthemum,maderense,9
Angiosperm,Asteraceae,Argyranthemum_pinnatifidum,Argyranthemum,pinnatifidum,9
Angiosperm,Asteraceae,Argyranthemum_sventenii,Argyranthemum,sventenii,9
Angiosperm,Asteraceae,Argyranthemum_tenerifae,Argyranthemum,tenerifae,9
Angiosperm,Asteraceae,Argyranthemum_thalassophilum,Argyranthemum,thalassophilum,9
Angiosperm,Asteraceae,Argyranthemum_webbii,Argyranthemum,webbii,9
Angiosperm,Asteraceae,Argyranthemum_winteri,Argyranthemum,winteri,9
Angiosperm,Asteraceae,Argyroglottis_turbinata,Argyroglottis,turbinata,12
Angiosperm,Asteraceae,Argyrotegium_poliochlorum,Argyrotegium,poliochlorum,14
Angiosperm,Asteraceae,Argyroxiphium_caliginis,Argyroxiphium,caliginis,14
Angiosperm,Asteraceae,Argyroxiphium_grayanum,Argyroxiphium,grayanum,14
Angiosperm,Asteraceae,Argyroxiphium_kauense,Argyroxiphium,kauense,14
Angiosperm,Asteraceae,Argyroxiphium_sandwicense,Argyroxiphium,sandwicense,14
Angiosperm,Asteraceae,Arida_riparia,Arida,riparia,5
Angiosperm,Asteraceae,Arida_arizonica,Arida,arizonica,5
Angiosperm,Asteraceae,Arida_carnosa,Arida,carnosa,5
Angiosperm,Asteraceae,Aristeguietia_buddleifolia,Aristeguietia,buddleifolia,10
Angiosperm,Asteraceae,Aristeguietia_dielsii,Aristeguietia,dielsii,10
Angiosperm,Asteraceae,Aristeguietia_glutinosa,Aristeguietia,glutinosa,10
Angiosperm,Asteraceae,Aristeguietia_pseudarborea,Aristeguietia,pseudarborea,10
Angiosperm,Asteraceae,Arnaldoa_weberbaueri,Arnaldoa,weberbaueri,24
Angiosperm,Asteraceae,Arnica_mollis,Arnica,mollis,38
Angiosperm,Asteraceae,Arnica_gracilis,Arnica,gracilis,38
Angiosperm,Asteraceae,Arnica_ovata,Arnica,ovata,38
Angiosperm,Asteraceae,Arnica_latifolia,Arnica,latifolia,19
Angiosperm,Asteraceae,Arnica_chamissonis,Arnica,chamissonis,19
Angiosperm,Asteraceae,Arnica_acaulis,Arnica,acaulis,19
Angiosperm,Asteraceae,Arnica_angustifolia,Arnica,angustifolia,19
Angiosperm,Asteraceae,Arnica_cernua,Arnica,cernua,19
Angiosperm,Asteraceae,Arnica_cordifolia,Arnica,cordifolia,38
Angiosperm,Asteraceae,Arnica_dealbata,Arnica,dealbata,19
Angiosperm,Asteraceae,Arnica_discoidea,Arnica,discoidea,38
Angiosperm,Asteraceae,Arnica_fulgens,Arnica,fulgens,19
Angiosperm,Asteraceae,Arnica_griscomii,Arnica,griscomii,38
Angiosperm,Asteraceae,Arnica_lanceolata,Arnica,lanceolata,38
Angiosperm,Asteraceae,Arnica_lonchophylla,Arnica,lonchophylla,38
Angiosperm,Asteraceae,Arnica_mallotopus,Arnica,mallotopus,19
Angiosperm,Asteraceae,Arnica_montana,Arnica,montana,19
Angiosperm,Asteraceae,Arnica_nevadensis,Arnica,nevadensis,38
Angiosperm,Asteraceae,Arnica_parryi,Arnica,parryi,19
Angiosperm,Asteraceae,Arnica_rydbergii,Arnica,rydbergii,19
Angiosperm,Asteraceae,Arnica_sachalinensis,Arnica,sachalinensis,19
Angiosperm,Asteraceae,Arnica_sororia,Arnica,sororia,19
Angiosperm,Asteraceae,Arnica_spathulata,Arnica,spathulata,19
Angiosperm,Asteraceae,Arnica_unalaschcensis,Arnica,unalaschcensis,19
Angiosperm,Asteraceae,Arnica_venosa,Arnica,venosa,19
Angiosperm,Asteraceae,Arnica_viscosa,Arnica,viscosa,19
Angiosperm,Asteraceae,Arnoglossum_album,Arnoglossum,album,25
Angiosperm,Asteraceae,Arnoglossum_atriplicifolium,Arnoglossum,atriplicifolium,25
Angiosperm,Asteraceae,Arnoglossum_floridanum,Arnoglossum,floridanum,26
Angiosperm,Asteraceae,Arnoglossum_ovatum,Arnoglossum,ovatum,28
Angiosperm,Asteraceae,Arnoglossum_plantagineum,Arnoglossum,plantagineum,27
Angiosperm,Asteraceae,Arnoglossum_reniforme,Arnoglossum,reniforme,25
Angiosperm,Asteraceae,Artemisia_chamaemelifolia,Artemisia,chamaemelifolia,9
Angiosperm,Asteraceae,Artemisia_japonica,Artemisia,japonica,9
Angiosperm,Asteraceae,Artemisia_maritima,Artemisia,maritima,9
Angiosperm,Asteraceae,Artemisia_alba,Artemisia,alba,9
Angiosperm,Asteraceae,Artemisia_parviflora,Artemisia,parviflora,9
Angiosperm,Asteraceae,Artemisia_latifolia,Artemisia,latifolia,18
Angiosperm,Asteraceae,Artemisia_annua,Artemisia,annua,9
Angiosperm,Asteraceae,Artemisia_palmeri,Artemisia,palmeri,9
Angiosperm,Asteraceae,Artemisia_arborescens,Artemisia,arborescens,9
Angiosperm,Asteraceae,Artemisia_brevifolia,Artemisia,brevifolia,18
Angiosperm,Asteraceae,Artemisia_rigida,Artemisia,rigida,18
Angiosperm,Asteraceae,Artemisia_abrotanum,Artemisia,abrotanum,9
Angiosperm,Asteraceae,Artemisia_absinthium,Artemisia,absinthium,9
Angiosperm,Asteraceae,Artemisia_albicaulis,Artemisia,albicaulis,9
Angiosperm,Asteraceae,Artemisia_arbuscula,Artemisia,arbuscula,9
Angiosperm,Asteraceae,Artemisia_arctica,Artemisia,arctica,9
Angiosperm,Asteraceae,Artemisia_atlantica,Artemisia,atlantica,9
Angiosperm,Asteraceae,Artemisia_atrata,Artemisia,atrata,9
Angiosperm,Asteraceae,Artemisia_australis,Artemisia,australis,9
Angiosperm,Asteraceae,Artemisia_austriaca,Artemisia,austriaca,8
Angiosperm,Asteraceae,Artemisia_banihalensis,Artemisia,banihalensis,9
Angiosperm,Asteraceae,Artemisia_biennis,Artemisia,biennis,9
Angiosperm,Asteraceae,Artemisia_bigelovii,Artemisia,bigelovii,18
Angiosperm,Asteraceae,Artemisia_borealis,Artemisia,borealis,9
Angiosperm,Asteraceae,Artemisia_caerulescens,Artemisia,caerulescens,18
Angiosperm,Asteraceae,Artemisia_californica,Artemisia,californica,9
Angiosperm,Asteraceae,Artemisia_campestris,Artemisia,campestris,9
Angiosperm,Asteraceae,Artemisia_cana,Artemisia,cana,9
Angiosperm,Asteraceae,Artemisia_capillaris,Artemisia,capillaris,8
Angiosperm,Asteraceae,Artemisia_carruthii,Artemisia,carruthii,9
Angiosperm,Asteraceae,Artemisia_carvifolia,Artemisia,carvifolia,18
Angiosperm,Asteraceae,Artemisia_cina,Artemisia,cina,9
Angiosperm,Asteraceae,Artemisia_douglasiana,Artemisia,douglasiana,9
Angiosperm,Asteraceae,Artemisia_dracunculus,Artemisia,dracunculus,2
Angiosperm,Asteraceae,Artemisia_dubia,Artemisia,dubia,27
Angiosperm,Asteraceae,Artemisia_flahaultii,Artemisia,flahaultii,9
Angiosperm,Asteraceae,Artemisia_franserioides,Artemisia,franserioides,9
Angiosperm,Asteraceae,Artemisia_frigida,Artemisia,frigida,9
Angiosperm,Asteraceae,Artemisia_fukudo,Artemisia,fukudo,8
Angiosperm,Asteraceae,Artemisia_genipi,Artemisia,genipi,9
Angiosperm,Asteraceae,Artemisia_gmelini,Artemisia,gmelini,9
Angiosperm,Asteraceae,Artemisia_gmelinii,Artemisia,gmelinii,18
Angiosperm,Asteraceae,Artemisia_granatensis,Artemisia,granatensis,9
Angiosperm,Asteraceae,Artemisia_herba-alba,Artemisia,herba-alba,9
Angiosperm,Asteraceae,Artemisia_ifranensis,Artemisia,ifranensis,9
Angiosperm,Asteraceae,Artemisia_indica,Artemisia,indica,17
Angiosperm,Asteraceae,Artemisia_kawakamii,Artemisia,kawakamii,9
Angiosperm,Asteraceae,Artemisia_keiskeana,Artemisia,keiskeana,9
Angiosperm,Asteraceae,Artemisia_khuzdarense,Artemisia,khuzdarense,9
Angiosperm,Asteraceae,Artemisia_kruhsiana,Artemisia,kruhsiana,9
Angiosperm,Asteraceae,Artemisia_laciniata,Artemisia,laciniata,9
Angiosperm,Asteraceae,Artemisia_lagocephala,Artemisia,lagocephala,9
Angiosperm,Asteraceae,Artemisia_longifolia,Artemisia,longifolia,18
Angiosperm,Asteraceae,Artemisia_ludoviciana,Artemisia,ludoviciana,18
Angiosperm,Asteraceae,Artemisia_mauiensis,Artemisia,mauiensis,9
Angiosperm,Asteraceae,Artemisia_michauxiana,Artemisia,michauxiana,9
Angiosperm,Asteraceae,Artemisia_mongolica,Artemisia,mongolica,8
Angiosperm,Asteraceae,Artemisia_moorcroftiana,Artemisia,moorcroftiana,9
Angiosperm,Asteraceae,Artemisia_morrisonensis,Artemisia,morrisonensis,17
Angiosperm,Asteraceae,Artemisia_mutellina,Artemisia,mutellina,17
Angiosperm,Asteraceae,Artemisia_neomexicana,Artemisia,neomexicana,9
Angiosperm,Asteraceae,Artemisia_nilagirica,Artemisia,nilagirica,9
Angiosperm,Asteraceae,Artemisia_nitida,Artemisia,nitida,27
Angiosperm,Asteraceae,Artemisia_norvegica,Artemisia,norvegica,9
Angiosperm,Asteraceae,Artemisia_nova,Artemisia,nova,9
Angiosperm,Asteraceae,Artemisia_olivieri,Artemisia,olivieri,9
Angiosperm,Asteraceae,Artemisia_pallens,Artemisia,pallens,8
Angiosperm,Asteraceae,Artemisia_pancicii,Artemisia,pancicii,27
Angiosperm,Asteraceae,Artemisia_pattersonii,Artemisia,pattersonii,7
Angiosperm,Asteraceae,Artemisia_pauciflora,Artemisia,pauciflora,9
Angiosperm,Asteraceae,Artemisia_pedemontana,Artemisia,pedemontana,8
Angiosperm,Asteraceae,Artemisia_pedifida,Artemisia,pedifida,9
Angiosperm,Asteraceae,Artemisia_pedunculosa,Artemisia,pedunculosa,9
Angiosperm,Asteraceae,Artemisia_persica,Artemisia,persica,9
Angiosperm,Asteraceae,Artemisia_pontica,Artemisia,pontica,9
Angiosperm,Asteraceae,Artemisia_pycnocephala,Artemisia,pycnocephala,9
Angiosperm,Asteraceae,Artemisia_pygmaea,Artemisia,pygmaea,9
Angiosperm,Asteraceae,Artemisia_reptans,Artemisia,reptans,9
Angiosperm,Asteraceae,Artemisia_rothrockii,Artemisia,rothrockii,18
Angiosperm,Asteraceae,Artemisia_roxburghiana,Artemisia,roxburghiana,9
Angiosperm,Asteraceae,Artemisia_rutifolia,Artemisia,rutifolia,9
Angiosperm,Asteraceae,Artemisia_sacrorum,Artemisia,sacrorum,9
Angiosperm,Asteraceae,Artemisia_salsoloides,Artemisia,salsoloides,9
Angiosperm,Asteraceae,Artemisia_santonicum,Artemisia,santonicum,9
Angiosperm,Asteraceae,Artemisia_saposhnikovii,Artemisia,saposhnikovii,18
Angiosperm,Asteraceae,Artemisia_schmidtiana,Artemisia,schmidtiana,9
Angiosperm,Asteraceae,Artemisia_scoparia,Artemisia,scoparia,8
Angiosperm,Asteraceae,Artemisia_scopulorum,Artemisia,scopulorum,9
Angiosperm,Asteraceae,Artemisia_serrata,Artemisia,serrata,18
Angiosperm,Asteraceae,Artemisia_sieberi,Artemisia,sieberi,9
Angiosperm,Asteraceae,Artemisia_sieversiana,Artemisia,sieversiana,9
Angiosperm,Asteraceae,Artemisia_sinanensis,Artemisia,sinanensis,9
Angiosperm,Asteraceae,Artemisia_spiciformis,Artemisia,spiciformis,9
Angiosperm,Asteraceae,Artemisia_stenocephala,Artemisia,stenocephala,9
Angiosperm,Asteraceae,Artemisia_suksdorfii,Artemisia,suksdorfii,9
Angiosperm,Asteraceae,Artemisia_thuscula,Artemisia,thuscula,9
Angiosperm,Asteraceae,Artemisia_tilesii,Artemisia,tilesii,18
Angiosperm,Asteraceae,Artemisia_tournefortiana,Artemisia,tournefortiana,9
Angiosperm,Asteraceae,Artemisia_tridentata,Artemisia,tridentata,18
Angiosperm,Asteraceae,Artemisia_tripartita,Artemisia,tripartita,9
Angiosperm,Asteraceae,Artemisia_umbelliformis,Artemisia,umbelliformis,18
Angiosperm,Asteraceae,Artemisia_valentina,Artemisia,valentina,9
Angiosperm,Asteraceae,Artemisia_vestita,Artemisia,vestita,9
Angiosperm,Asteraceae,Artemisia_vulgaris,Artemisia,vulgaris,8
Angiosperm,Asteraceae,Ascidiogyne_sanchezvegae,Ascidiogyne,sanchezvegae,10
Angiosperm,Asteraceae,Ascidiogyne_wurdackii,Ascidiogyne,wurdackii,10
Angiosperm,Asteraceae,Askellia_elegans,Askellia,elegans,7
Angiosperm,Asteraceae,Askellia_pygmaea,Askellia,pygmaea,7
Angiosperm,Asteraceae,Askellia_flexuosa,Askellia,flexuosa,8
Angiosperm,Asteraceae,Askellia_karelinii,Askellia,karelinii,7
Angiosperm,Asteraceae,Aspilia_aurantiaca,Aspilia,aurantiaca,14
Angiosperm,Asteraceae,Aspilia_africana,Aspilia,africana,14
Angiosperm,Asteraceae,Aspilia_floribunda,Aspilia,floribunda,11
Angiosperm,Asteraceae,Aspilia_helianthoides,Aspilia,helianthoides,14
Angiosperm,Asteraceae,Aspilia_kotschyi,Aspilia,kotschyi,14
Angiosperm,Asteraceae,Aspilia_martii,Aspilia,martii,28
Angiosperm,Asteraceae,Aspilia_montevidensis,Aspilia,montevidensis,11
Angiosperm,Asteraceae,Aspilia_paludosa,Aspilia,paludosa,14
Angiosperm,Asteraceae,Aspilia_silphioides,Aspilia,silphioides,23
Angiosperm,Asteraceae,Aspilia_tenella,Aspilia,tenella,17
Angiosperm,Asteraceae,Asplundianthus_pseudoglomeratus,Asplundianthus,pseudoglomeratus,10
Angiosperm,Asteraceae,Aster_baccharoides,Aster,baccharoides,9
Angiosperm,Asteraceae,Aster_pauciflorus,Aster,pauciflorus,9
Angiosperm,Asteraceae,Aster_×,Aster,×,24
Angiosperm,Asteraceae,Aster_adscendens,Aster,adscendens,13
Angiosperm,Asteraceae,Aster_ageratoides,Aster,ageratoides,18
Angiosperm,Asteraceae,Aster_alpinus,Aster,alpinus,9
Angiosperm,Asteraceae,Aster_altaicus,Aster,altaicus,9
Angiosperm,Asteraceae,Aster_amellus,Aster,amellus,9
Angiosperm,Asteraceae,Aster_arenarius,Aster,arenarius,18
Angiosperm,Asteraceae,Aster_asperulus,Aster,asperulus,27
Angiosperm,Asteraceae,Aster_bakerianus,Aster,bakerianus,9
Angiosperm,Asteraceae,Aster_bracei,Aster,bracei,5
Angiosperm,Asteraceae,Aster_dimorphophyllus,Aster,dimorphophyllus,9
Angiosperm,Asteraceae,Aster_fastigiatus,Aster,fastigiatus,9
Angiosperm,Asteraceae,Aster_frikartii,Aster,frikartii,26
Angiosperm,Asteraceae,Aster_glehnii,Aster,glehnii,9
Angiosperm,Asteraceae,Aster_hispidus,Aster,hispidus,9
Angiosperm,Asteraceae,Aster_hydrophilus,Aster,hydrophilus,9
Angiosperm,Asteraceae,Aster_iinumae,Aster,iinumae,9
Angiosperm,Asteraceae,Aster_incisus,Aster,incisus,9
Angiosperm,Asteraceae,Aster_indicus,Aster,indicus,9
Angiosperm,Asteraceae,Aster_laevis,Aster,laevis,24
Angiosperm,Asteraceae,Aster_linariifolius,Aster,linariifolius,9
Angiosperm,Asteraceae,Aster_maackii,Aster,maackii,9
Angiosperm,Asteraceae,Aster_miquelianus,Aster,miquelianus,9
Angiosperm,Asteraceae,Aster_molliusculus,Aster,molliusculus,9
Angiosperm,Asteraceae,Aster_moranensis,Aster,moranensis,4
Angiosperm,Asteraceae,Aster_novae-belgiae,Aster,novae-belgiae,27
Angiosperm,Asteraceae,Aster_ovatus,Aster,ovatus,18
Angiosperm,Asteraceae,Aster_patens,Aster,patens,10
Angiosperm,Asteraceae,Aster_peduncularis,Aster,peduncularis,27
Angiosperm,Asteraceae,Aster_prenanthoides,Aster,prenanthoides,16
Angiosperm,Asteraceae,Aster_puniceus,Aster,puniceus,8
Angiosperm,Asteraceae,Aster_pyrenaeus,Aster,pyrenaeus,9
Angiosperm,Asteraceae,Aster_rugulosus,Aster,rugulosus,9
Angiosperm,Asteraceae,Aster_satonis,Aster,satonis,8
Angiosperm,Asteraceae,Aster_satsumensis,Aster,satsumensis,9
Angiosperm,Asteraceae,Aster_scaber,Aster,scaber,9
Angiosperm,Asteraceae,Aster_semiamplexicaulis,Aster,semiamplexicaulis,9
Angiosperm,Asteraceae,Aster_shortii,Aster,shortii,8
Angiosperm,Asteraceae,Aster_spathulifolius,Aster,spathulifolius,9
Angiosperm,Asteraceae,Aster_spectabilis,Aster,spectabilis,36
Angiosperm,Asteraceae,Aster_squamatus,Aster,squamatus,10
Angiosperm,Asteraceae,Aster_subulatus,Aster,subulatus,5
Angiosperm,Asteraceae,Aster_sugimotoi,Aster,sugimotoi,9
Angiosperm,Asteraceae,Aster_taiwanensis,Aster,taiwanensis,18
Angiosperm,Asteraceae,Aster_tataricus,Aster,tataricus,27
Angiosperm,Asteraceae,Aster_thomsonii,Aster,thomsonii,9
Angiosperm,Asteraceae,Aster_trinervius,Aster,trinervius,18
Angiosperm,Asteraceae,Aster_tripolium,Aster,tripolium,9
Angiosperm,Asteraceae,Aster_urophyllus,Aster,urophyllus,8
Angiosperm,Asteraceae,Aster_viscidulus,Aster,viscidulus,9
Angiosperm,Asteraceae,Aster_walteri,Aster,walteri,10
Angiosperm,Asteraceae,Aster_willkommii,Aster,willkommii,9
Angiosperm,Asteraceae,Aster_yomena,Aster,yomena,31
Angiosperm,Asteraceae,Asteridea_asteroides,Asteridea,asteroides,7
Angiosperm,Asteraceae,Asteridea_athrixioides,Asteridea,athrixioides,9
Angiosperm,Asteraceae,Asteridea_athroxopodes,Asteridea,athroxopodes,9
Angiosperm,Asteraceae,Asteridea_chaetopoda,Asteridea,chaetopoda,9
Angiosperm,Asteraceae,Asteriscus_aquaticus,Asteriscus,aquaticus,7
Angiosperm,Asteraceae,Asteriscus_daltonii,Asteriscus,daltonii,7
Angiosperm,Asteraceae,Asteriscus_graveolens,Asteriscus,graveolens,7
Angiosperm,Asteraceae,Asteriscus_imbricatus,Asteriscus,imbricatus,7
Angiosperm,Asteraceae,Asteriscus_intermedius,Asteriscus,intermedius,7
Angiosperm,Asteraceae,Asteriscus_pinifolius,Asteriscus,pinifolius,7
Angiosperm,Asteraceae,Asteriscus_schultzii,Asteriscus,schultzii,7
Angiosperm,Asteraceae,Asteriscus_sericeus,Asteriscus,sericeus,7
Angiosperm,Asteraceae,Asteriscus_smithii,Asteriscus,smithii,7
Angiosperm,Asteraceae,Asteriscus_vogelii,Asteriscus,vogelii,7
Angiosperm,Asteraceae,Astranthium_integrifolium,Astranthium,integrifolium,4
Angiosperm,Asteraceae,Astranthium_beamanii,Astranthium,beamanii,12
Angiosperm,Asteraceae,Astranthium_ciliatum,Astranthium,ciliatum,4
Angiosperm,Asteraceae,Astranthium_laetificum,Astranthium,laetificum,10
Angiosperm,Asteraceae,Astranthium_mexicanum,Astranthium,mexicanum,18
Angiosperm,Asteraceae,Astranthium_orthopodum,Astranthium,orthopodum,3
Angiosperm,Asteraceae,Astranthium_purpurascens,Astranthium,purpurascens,8
Angiosperm,Asteraceae,Astranthium_robustum,Astranthium,robustum,3
Angiosperm,Asteraceae,Astranthium_splendens,Astranthium,splendens,6
Angiosperm,Asteraceae,Astranthium_xanthocomoides,Astranthium,xanthocomoides,8
Angiosperm,Asteraceae,Astranthium_xylopodum,Astranthium,xylopodum,5
